Frequency,Magnitude
4876.09,2.45151e-06
4876.26,2.02952e-06
4876.43,7.37609e-07
4876.6,1.96219e-06
4876.77,2.48273e-06
4876.93,1.30888e-06
4877.1,1.1824e-06
4877.27,2.62741e-06
4877.44,2.3218e-06
4877.61,6.17855e-07
4877.78,2.13756e-06
4877.94,2.95686e-06
4878.11,1.66428e-06
4878.28,1.09645e-06
4878.45,2.98978e-06
4878.62,2.79729e-06
4878.78,5.79023e-07
4878.95,2.36597e-06
4879.12,3.50363e-06
4879.29,2.06765e-06
4879.46,1.06197e-06
4879.63,3.44895e-06
4879.79,3.36122e-06
4879.96,7.41675e-07
4880.13,2.56901e-06
4880.3,3.99556e-06
4880.47,2.42289e-06
4880.64,1.05796e-06
4880.8,3.81531e-06
4880.97,3.7362e-06
4881.14,8.05097e-07
4881.31,2.83393e-06
4881.48,4.37711e-06
4881.64,2.62004e-06
4881.81,1.17246e-06
4881.98,4.08043e-06
4882.15,3.96926e-06
4882.32,9.77918e-07
4882.49,2.90162e-06
4882.65,4.47534e-06
4882.82,2.82174e-06
4882.99,1.09208e-06
4883.16,3.83752e-06
4883.33,3.90865e-06
4883.49,1.39251e-06
4883.66,2.44647e-06
4883.83,4.04317e-06
4884,2.88793e-06
4884.17,1.04607e-06
4884.34,3.30097e-06
4884.5,3.72799e-06
4884.67,1.8358e-06
4884.84,2.00695e-06
4885.01,3.73531e-06
4885.18,3.12954e-06
4885.35,1.24429e-06
4885.51,2.91646e-06
4885.68,3.76449e-06
4885.85,2.29869e-06
4886.02,1.68517e-06
4886.19,3.49663e-06
4886.35,3.31834e-06
4886.52,1.50915e-06
4886.69,2.6384e-06
4886.86,3.76343e-06
4887.03,2.66976e-06
4887.2,1.73001e-06
4887.36,3.46238e-06
4887.53,3.66587e-06
4887.7,2.10375e-06
4887.87,2.51515e-06
4888.04,3.83321e-06
4888.21,3.18879e-06
4888.37,1.89186e-06
4888.54,3.20059e-06
4888.71,3.78358e-06
4888.88,2.55324e-06
4889.05,2.24476e-06
4889.21,3.61019e-06
4889.38,3.42228e-06
4889.55,2.09717e-06
4889.72,2.82284e-06
4889.89,3.69068e-06
4890.06,2.83003e-06
4890.22,2.02531e-06
4890.39,3.21877e-06
4890.56,3.39915e-06
4890.73,2.20638e-06
4890.9,2.47299e-06
4891.07,3.51119e-06
4891.23,2.99964e-06
4891.4,2.2286e-06
4891.57,3.42195e-06
4891.74,3.99244e-06
4891.91,3.23391e-06
4892.07,3.56157e-06
4892.24,4.92413e-06
4892.41,4.99e-06
4892.58,4.15321e-06
4892.75,4.66097e-06
4892.92,5.48196e-06
4893.08,4.94097e-06
4893.25,4.2577e-06
4893.42,5.1927e-06
4893.59,5.76847e-06
4893.76,5.02651e-06
4893.93,4.77514e-06
4894.09,5.68009e-06
4894.26,5.7569e-06
4894.43,4.83298e-06
4894.6,4.8754e-06
4894.77,5.60341e-06
4894.93,5.25883e-06
4895.1,4.34335e-06
4895.27,4.64134e-06
4895.44,5.12785e-06
4895.61,4.498e-06
4895.78,3.78276e-06
4895.94,4.2608e-06
4896.11,4.46784e-06
4896.28,3.64561e-06
4896.45,3.19747e-06
4896.62,3.73869e-06
4896.78,3.68656e-06
4896.95,2.82616e-06
4897.12,2.67813e-06
4897.29,3.15927e-06
4897.46,2.85567e-06
4897.63,2.02538e-06
4897.79,2.15036e-06
4897.96,2.52102e-06
4898.13,2.05539e-06
4898.3,1.33052e-06
4898.47,1.61995e-06
4898.64,1.83987e-06
4898.8,1.28084e-06
4898.97,7.09647e-07
4899.14,1.14933e-06
4899.31,1.26922e-06
4899.48,7.34623e-07
4899.64,3.95425e-07
4899.81,8.90858e-07
4899.98,9.46898e-07
4900.15,4.90573e-07
4900.32,2.20916e-07
4900.49,7.32483e-07
4900.65,8.03784e-07
4900.82,4.13837e-07
4900.99,2.41682e-07
4901.16,7.78351e-07
4901.33,8.64553e-07
4901.5,4.16166e-07
4901.66,3.17263e-07
4901.83,8.54426e-07
4902,8.43377e-07
4902.17,2.73863e-07
4902.34,5.65581e-07
4902.5,1.00495e-06
4902.67,7.95774e-07
4902.84,1.84978e-07
4903.01,7.74829e-07
4903.18,1.02973e-06
4903.35,6.02877e-07
4903.51,3.22048e-07
4903.68,9.22893e-07
4903.85,9.36797e-07
4904.02,3.49889e-07
4904.19,5.66933e-07
4904.36,9.70436e-07
4904.52,7.06529e-07
4904.69,1.89557e-07
4904.86,7.97888e-07
4905.03,9.5108e-07
4905.2,4.60286e-07
4905.36,4.16441e-07
4905.53,8.96723e-07
4905.7,7.5317e-07
4905.87,1.41442e-07
4906.04,6.67005e-07
4906.21,8.75246e-07
4906.37,4.37764e-07
4906.54,4.0176e-07
4906.71,9.21725e-07
4906.88,7.98991e-07
4907.05,2.48449e-07
4907.22,7.71888e-07
4907.38,1.02671e-06
4907.55,6.09519e-07
4907.72,5.83986e-07
4907.89,1.18069e-06
4908.06,1.13362e-06
4908.22,6.24219e-07
4908.39,1.01915e-06
4908.56,1.42759e-06
4908.73,1.10852e-06
4908.9,8.54187e-07
4909.07,1.45742e-06
4909.23,1.60858e-06
4909.4,1.13406e-06
4909.57,1.26946e-06
4909.74,1.82592e-06
4909.91,1.70253e-06
4910.07,1.26893e-06
4910.24,1.69729e-06
4910.41,2.08086e-06
4910.58,1.7325e-06
4910.75,1.4782e-06
4910.92,1.99577e-06
4911.08,2.11951e-06
4911.25,1.61912e-06
4911.42,1.60715e-06
4911.59,2.07806e-06
4911.76,1.93701e-06
4911.93,1.42265e-06
4912.09,1.67979e-06
4912.26,1.99242e-06
4912.43,1.62604e-06
4912.6,1.30379e-06
4912.77,1.73749e-06
4912.93,1.8078e-06
4913.1,1.29556e-06
4913.27,1.28076e-06
4913.44,1.68799e-06
4913.61,1.49341e-06
4913.78,1.05747e-06
4913.94,1.42023e-06
4914.11,1.65126e-06
4914.28,1.25927e-06
4914.45,1.1292e-06
4914.62,1.60046e-06
4914.79,1.5667e-06
4914.95,1.11949e-06
4915.12,1.30911e-06
4915.29,1.62886e-06
4915.46,1.33052e-06
4915.63,1.01216e-06
4915.79,1.42908e-06
4915.96,1.53412e-06
4916.13,1.12229e-06
4916.3,1.16466e-06
4916.47,1.56087e-06
4916.64,1.4096e-06
4916.8,1.04044e-06
4916.97,1.34658e-06
4917.14,1.55392e-06
4917.31,1.19812e-06
4917.48,1.05553e-06
4917.65,1.46583e-06
4917.81,1.44201e-06
4917.98,1.04248e-06
4918.15,1.22434e-06
4918.32,1.54095e-06
4918.49,1.30314e-06
4918.65,1.07187e-06
4918.82,1.46796e-06
4918.99,1.5756e-06
4919.16,1.21135e-06
4919.33,1.23716e-06
4919.5,1.61134e-06
4919.66,1.48312e-06
4919.83,1.15906e-06
4920,1.48241e-06
4920.17,1.73451e-06
4920.34,1.46457e-06
4920.51,1.39272e-06
4920.67,1.82136e-06
4920.84,1.87042e-06
4921.01,1.51981e-06
4921.18,1.61588e-06
4921.35,1.9366e-06
4921.51,1.7566e-06
4921.68,1.43957e-06
4921.85,1.71152e-06
4922.02,1.91313e-06
4922.19,1.60338e-06
4922.36,1.42467e-06
4922.52,1.73687e-06
4922.69,1.73275e-06
4922.86,1.3286e-06
4923.03,1.29939e-06
4923.2,1.55518e-06
4923.37,1.36991e-06
4923.53,9.733e-07
4923.7,1.14e-06
4923.87,1.27602e-06
4924.04,9.4194e-07
4924.21,7.15224e-07
4924.37,1.00186e-06
4924.54,9.54875e-07
4924.71,5.55811e-07
4924.88,6.90142e-07
4925.05,9.21426e-07
4925.22,6.84393e-07
4925.38,4.22704e-07
4925.55,7.26832e-07
4925.72,7.26954e-07
4925.89,3.55511e-07
4926.06,4.71917e-07
4926.22,6.88225e-07
4926.39,4.50703e-07
4926.56,2.96324e-07
4926.73,6.52797e-07
4926.9,6.28162e-07
4927.07,3.43407e-07
4927.23,6.13424e-07
4927.4,8.19624e-07
4927.57,6.10524e-07
4927.74,5.40993e-07
4927.91,8.65911e-07
4928.08,8.66684e-07
4928.24,5.94074e-07
4928.41,7.20338e-07
4928.58,9.53225e-07
4928.75,7.95592e-07
4928.92,6.22874e-07
4929.08,9.10916e-07
4929.25,1.0055e-06
4929.42,7.86555e-07
4929.59,8.08779e-07
4929.76,1.07258e-06
4929.93,1.0083e-06
4930.09,7.81432e-07
4930.26,9.68582e-07
4930.43,1.1455e-06
4930.6,9.74361e-07
4930.77,8.69081e-07
4930.94,1.12525e-06
4931.1,1.16868e-06
4931.27,9.23111e-07
4931.44,9.67424e-07
4931.61,1.20036e-06
4931.78,1.0998e-06
4931.94,8.95742e-07
4932.11,1.09913e-06
4932.28,1.24133e-06
4932.45,1.03516e-06
4932.62,9.72596e-07
4932.79,1.23628e-06
4932.95,1.22361e-06
4933.12,9.74174e-07
4933.29,1.07948e-06
4933.46,1.28241e-06
4933.63,1.12136e-06
4933.8,9.39118e-07
4933.96,1.1732e-06
4934.13,1.24856e-06
4934.3,9.97432e-07
4934.47,1.00336e-06
4934.64,1.25297e-06
4934.8,1.1777e-06
4934.97,9.56479e-07
4935.14,1.1329e-06
4935.31,1.28888e-06
4935.48,1.08652e-06
4935.65,1.02031e-06
4935.81,1.28154e-06
4935.98,1.28431e-06
4936.15,1.0253e-06
4936.32,1.09182e-06
4936.49,1.30438e-06
4936.66,1.15278e-06
4936.82,9.98049e-07
4936.99,1.2497e-06
4937.16,1.34684e-06
4937.33,1.10849e-06
4937.5,1.12161e-06
4937.66,1.39216e-06
4937.83,1.32442e-06
4938,1.13963e-06
4938.17,1.37083e-06
4938.34,1.55616e-06
4938.51,1.3652e-06
4938.67,1.32565e-06
4938.84,1.60995e-06
4939.01,1.62613e-06
4939.18,1.38395e-06
4939.35,1.48069e-06
4939.51,1.70437e-06
4939.68,1.56778e-06
4939.85,1.40564e-06
4940.02,1.60419e-06
4940.19,1.69793e-06
4940.36,1.45915e-06
4940.52,1.37483e-06
4940.69,1.55393e-06
4940.86,1.48332e-06
4941.03,1.23193e-06
4941.2,1.30343e-06
4941.37,1.4535e-06
4941.53,1.30332e-06
4941.7,1.15572e-06
4941.87,1.31406e-06
4942.04,1.34379e-06
4942.21,1.12224e-06
4942.37,1.12194e-06
4942.54,1.3063e-06
4942.71,1.23621e-06
4942.88,1.05983e-06
4943.05,1.18489e-06
4943.22,1.30242e-06
4943.38,1.14995e-06
4943.55,1.11646e-06
4943.72,1.31817e-06
4943.89,1.31922e-06
4944.06,1.12875e-06
4944.23,1.1658e-06
4944.39,1.31434e-06
4944.56,1.19649e-06
4944.73,1.05506e-06
4944.9,1.19685e-06
4945.07,1.27058e-06
4945.23,1.10755e-06
4945.4,1.06673e-06
4945.57,1.21674e-06
4945.74,1.18401e-06
4945.91,1.01491e-06
4946.08,1.07488e-06
4946.24,1.17683e-06
4946.41,1.03726e-06
4946.58,9.004e-07
4946.75,1.00731e-06
4946.92,1.04813e-06
4947.09,8.84637e-07
4947.25,8.76404e-07
4947.42,1.01063e-06
4947.59,9.49001e-07
4947.76,7.99001e-07
4947.93,8.84475e-07
4948.09,9.74156e-07
4948.26,8.34517e-07
4948.43,7.41833e-07
4948.6,8.70987e-07
4948.77,8.54373e-07
4948.94,6.84966e-07
4949.1,7.47944e-07
4949.27,8.9284e-07
4949.44,8.18145e-07
4949.61,7.31125e-07
4949.78,8.77716e-07
4949.95,9.18737e-07
4950.11,7.62958e-07
4950.28,7.70947e-07
4950.45,9.27937e-07
4950.62,8.87723e-07
4950.79,7.52554e-07
4950.95,8.42547e-07
4951.12,9.42606e-07
4951.29,8.14988e-07
4951.46,7.44452e-07
4951.63,8.77636e-07
4951.8,8.84908e-07
4951.96,7.40765e-07
4952.13,7.75317e-07
4952.3,9.11156e-07
4952.47,8.27858e-07
4952.64,6.94626e-07
4952.8,7.83027e-07
4952.97,8.35313e-07
4953.14,6.98515e-07
4953.31,6.44765e-07
4953.48,7.46318e-07
4953.65,7.07005e-07
4953.81,5.3759e-07
4953.98,5.61076e-07
4954.15,6.35871e-07
4954.32,5.37604e-07
4954.49,4.36702e-07
4954.66,4.98563e-07
4954.82,5.06437e-07
4954.99,3.62731e-07
4955.16,3.3842e-07
4955.33,4.05359e-07
4955.5,3.40862e-07
4955.66,2.3041e-07
4955.83,3.06924e-07
4956,3.41114e-07
4956.17,2.5918e-07
4956.34,2.71673e-07
4956.51,3.61748e-07
4956.67,3.28499e-07
4956.84,2.75542e-07
4957.01,3.61789e-07
4957.18,4.07123e-07
4957.35,3.56077e-07
4957.52,3.57102e-07
4957.68,4.66205e-07
4957.85,4.8076e-07
4958.02,4.27433e-07
4958.19,4.40985e-07
4958.36,4.91617e-07
4958.52,4.56016e-07
4958.69,3.96942e-07
4958.86,4.4055e-07
4959.03,4.85139e-07
4959.2,4.28637e-07
4959.37,3.9984e-07
4959.53,4.64483e-07
4959.7,4.7275e-07
4959.87,4.0427e-07
4960.04,3.73753e-07
4960.21,4.30741e-07
4960.38,4.02373e-07
4960.54,3.24447e-07
4960.71,3.31087e-07
4960.88,3.65445e-07
4961.05,3.1485e-07
4961.22,2.31503e-07
4961.38,2.50506e-07
4961.55,2.65752e-07
4961.72,2.03059e-07
4961.89,1.53722e-07
4962.06,1.97733e-07
4962.23,1.83435e-07
4962.39,1.10252e-07
4962.56,6.58199e-08
4962.73,9.24923e-08
4962.9,6.53674e-08
4963.07,1.80756e-08
4963.24,6.85729e-08
4963.4,5.39801e-08
4963.57,1.72141e-08
4963.74,7.35514e-08
4963.91,1.06913e-07
4964.08,8.30441e-08
4964.24,1.04943e-07
4964.41,1.5787e-07
4964.58,1.72789e-07
4964.75,1.55606e-07
4964.92,1.63027e-07
4965.09,2.0229e-07
4965.25,2.12174e-07
4965.42,2.10285e-07
4965.59,2.32448e-07
4965.76,2.76665e-07
4965.93,2.77468e-07
4966.09,2.64934e-07
4966.26,2.7062e-07
4966.43,2.82167e-07
4966.6,2.82506e-07
4966.77,2.62375e-07
4966.94,2.87825e-07
4967.1,2.9818e-07
4967.27,2.9028e-07
4967.44,2.77195e-07
4967.61,2.96698e-07
4967.78,3.21074e-07
4967.95,3.21725e-07
4968.11,3.22564e-07
4968.28,3.26629e-07
4968.45,3.26862e-07
4968.62,3.05606e-07
4968.79,3.04592e-07
4968.95,3.06887e-07
4969.12,3.1444e-07
4969.29,2.96474e-07
4969.46,2.93829e-07
4969.63,3.02932e-07
4969.8,2.96584e-07
4969.96,2.75491e-07
4970.13,2.58508e-07
4970.3,2.69096e-07
4970.47,2.59142e-07
4970.64,2.39185e-07
4970.81,2.43008e-07
4970.97,2.54591e-07
4971.14,2.33961e-07
4971.31,2.11561e-07
4971.48,2.1107e-07
4971.65,2.07403e-07
4971.81,1.80698e-07
4971.98,1.92533e-07
4972.15,2.04772e-07
4972.32,1.85148e-07
4972.49,1.80002e-07
4972.66,2.10121e-07
4972.82,2.21094e-07
4972.99,2.25649e-07
4973.16,2.6035e-07
4973.33,2.85118e-07
4973.5,2.75608e-07
4973.67,3.03725e-07
4973.83,3.5166e-07
4974,3.80072e-07
4974.17,3.94954e-07
4974.34,4.33254e-07
4974.51,4.79631e-07
4974.67,4.93989e-07
4974.84,5.16216e-07
4975.01,5.43321e-07
4975.18,5.67306e-07
4975.35,5.7032e-07
4975.52,5.875e-07
4975.68,6.22711e-07
4975.85,6.54681e-07
4976.02,6.65813e-07
4976.19,6.85029e-07
4976.36,7.07037e-07
4976.53,7.11656e-07
4976.69,7.12214e-07
4976.86,7.31724e-07
4977.03,7.74919e-07
4977.2,7.71858e-07
4977.37,7.5602e-07
4977.53,7.46248e-07
4977.7,7.35727e-07
4977.87,7.01019e-07
4978.04,6.72886e-07
4978.21,6.7782e-07
4978.38,6.58074e-07
4978.54,6.24757e-07
4978.71,6.25816e-07
4978.88,6.37849e-07
4979.05,6.22353e-07
4979.22,6.12724e-07
4979.38,6.29473e-07
4979.55,6.30962e-07
4979.72,6.02756e-07
4979.89,6.04925e-07
4980.06,6.08265e-07
4980.23,5.84533e-07
4980.39,5.57952e-07
4980.56,5.65934e-07
4980.73,5.70716e-07
4980.9,5.57931e-07
4981.07,5.68627e-07
4981.24,5.92133e-07
4981.4,5.87062e-07
4981.57,5.84424e-07
4981.74,6.12098e-07
4981.91,6.38206e-07
4982.08,6.47662e-07
4982.24,6.6347e-07
4982.41,7.03033e-07
4982.58,7.15114e-07
4982.75,7.31661e-07
4982.92,7.52898e-07
4983.09,7.72398e-07
4983.25,7.71803e-07
4983.42,7.71562e-07
4983.59,7.8046e-07
4983.76,7.64346e-07
4983.93,7.52408e-07
4984.1,7.45016e-07
4984.26,7.41407e-07
4984.43,7.3059e-07
4984.6,7.43555e-07
4984.77,7.43047e-07
4984.94,7.25375e-07
4985.1,7.00824e-07
4985.27,6.8271e-07
4985.44,6.56407e-07
4985.61,6.44827e-07
4985.78,6.72758e-07
4985.95,6.74943e-07
4986.11,6.8655e-07
4986.28,7.0171e-07
4986.45,7.29596e-07
4986.62,7.19138e-07
4986.79,7.32587e-07
4986.96,7.60615e-07
4987.12,7.63279e-07
4987.29,7.6825e-07
4987.46,7.90582e-07
4987.63,8.16081e-07
4987.8,8.09134e-07
4987.96,8.3348e-07
4988.13,8.69694e-07
4988.3,8.69328e-07
4988.47,8.43073e-07
4988.64,8.51899e-07
4988.81,8.76804e-07
4988.97,8.78643e-07
4989.14,8.89982e-07
4989.31,9.27704e-07
4989.48,9.41714e-07
4989.65,9.31371e-07
4989.82,9.59554e-07
4989.98,1.01431e-06
4990.15,1.02265e-06
4990.32,1.02013e-06
4990.49,1.05838e-06
4990.66,1.10536e-06
4990.82,1.09963e-06
4990.99,1.10732e-06
4991.16,1.14616e-06
4991.33,1.14171e-06
4991.5,1.10726e-06
4991.67,1.11742e-06
4991.83,1.15765e-06
4992,1.12471e-06
4992.17,1.09649e-06
4992.34,1.13947e-06
4992.51,1.16746e-06
4992.68,1.12737e-06
4992.84,1.12962e-06
4993.01,1.18345e-06
4993.18,1.16332e-06
4993.35,1.09764e-06
4993.52,1.11917e-06
4993.68,1.14588e-06
4993.85,1.07808e-06
4994.02,1.029e-06
4994.19,1.06913e-06
4994.36,1.04803e-06
4994.53,9.45133e-07
4994.69,9.28325e-07
4994.86,9.46643e-07
4995.03,8.64824e-07
4995.2,7.82405e-07
4995.37,8.17206e-07
4995.53,7.95579e-07
4995.7,7.0554e-07
4995.87,7.2936e-07
4996.04,8.11826e-07
4996.21,7.90581e-07
4996.38,8.07521e-07
4996.54,9.33171e-07
4996.71,9.92489e-07
4996.88,9.93354e-07
4997.05,1.08543e-06
4997.22,1.21113e-06
4997.39,1.22738e-06
4997.55,1.25418e-06
4997.72,1.37862e-06
4997.89,1.45455e-06
4998.06,1.43018e-06
4998.23,1.44397e-06
4998.39,1.52699e-06
4998.56,1.52843e-06
4998.73,1.47937e-06
4998.9,1.51155e-06
4999.07,1.56185e-06
4999.24,1.51685e-06
4999.4,1.46584e-06
4999.57,1.49532e-06
4999.74,1.48944e-06
4999.91,1.39766e-06
5000.08,1.35193e-06
5000.25,1.38979e-06
5000.41,1.37067e-06
5000.58,1.32084e-06
5000.75,1.35583e-06
5000.92,1.41479e-06
5001.09,1.38351e-06
5001.25,1.35322e-06
5001.42,1.4153e-06
5001.59,1.44057e-06
5001.76,1.37168e-06
5001.93,1.34428e-06
5002.1,1.38729e-06
5002.26,1.35799e-06
5002.43,1.26895e-06
5002.6,1.26011e-06
5002.77,1.27476e-06
5002.94,1.1771e-06
5003.11,1.07502e-06
5003.27,1.0723e-06
5003.44,1.03402e-06
5003.61,9.03107e-07
5003.78,8.42896e-07
5003.95,8.88635e-07
5004.11,8.5044e-07
5004.28,7.95314e-07
5004.45,8.36444e-07
5004.62,8.4604e-07
5004.79,7.36103e-07
5004.96,6.717e-07
5005.12,7.15646e-07
5005.29,6.73725e-07
5005.46,5.98285e-07
5005.63,6.75445e-07
5005.8,7.49504e-07
5005.97,7.12976e-07
5006.13,7.27997e-07
5006.3,8.24504e-07
5006.47,8.31216e-07
5006.64,7.8386e-07
5006.81,8.73593e-07
5006.97,9.54054e-07
5007.14,9.29598e-07
5007.31,9.15228e-07
5007.48,1.00217e-06
5007.65,1.01619e-06
5007.82,9.51433e-07
5007.98,9.95469e-07
5008.15,1.09305e-06
5008.32,1.07914e-06
5008.49,1.03763e-06
5008.66,1.11788e-06
5008.82,1.18393e-06
5008.99,1.14216e-06
5009.16,1.13819e-06
5009.33,1.23454e-06
5009.5,1.24106e-06
5009.67,1.18961e-06
5009.83,1.23777e-06
5010,1.32978e-06
5010.17,1.28747e-06
5010.34,1.22129e-06
5010.51,1.27594e-06
5010.68,1.3018e-06
5010.84,1.20347e-06
5011.01,1.15654e-06
5011.18,1.21523e-06
5011.35,1.17913e-06
5011.52,1.0617e-06
5011.68,1.07026e-06
5011.85,1.13634e-06
5012.02,1.05797e-06
5012.19,9.66792e-07
5012.36,1.00696e-06
5012.53,1.01654e-06
5012.69,9.04227e-07
5012.86,8.69918e-07
5013.03,9.3224e-07
5013.2,8.81069e-07
5013.37,7.49142e-07
5013.54,7.48263e-07
5013.7,7.63702e-07
5013.87,6.43648e-07
5014.04,5.27312e-07
5014.21,5.4409e-07
5014.38,4.95851e-07
5014.54,3.33804e-07
5014.71,3.34669e-07
5014.88,3.90439e-07
5015.05,3.09861e-07
5015.22,2.60062e-07
5015.39,3.47072e-07
5015.55,3.27391e-07
5015.72,2.6571e-07
5015.89,3.86102e-07
5016.06,4.50179e-07
5016.23,3.9335e-07
5016.4,4.2263e-07
5016.56,5.36616e-07
5016.73,5.21848e-07
5016.9,4.70882e-07
5017.07,5.69695e-07
5017.24,6.39538e-07
5017.4,5.79573e-07
5017.57,6.1419e-07
5017.74,7.58063e-07
5017.91,7.89337e-07
5018.08,7.78632e-07
5018.25,9.04737e-07
5018.41,1.03363e-06
5018.58,1.01052e-06
5018.75,1.03585e-06
5018.92,1.17395e-06
5019.09,1.23796e-06
5019.26,1.20861e-06
5019.42,1.28812e-06
5019.59,1.42483e-06
5019.76,1.42453e-06
5019.93,1.39473e-06
5020.1,1.51171e-06
5020.26,1.61231e-06
5020.43,1.5883e-06
5020.6,1.61189e-06
5020.77,1.75206e-06
5020.94,1.80301e-06
5021.11,1.74859e-06
5021.27,1.81599e-06
5021.44,1.93107e-06
5021.61,1.91027e-06
5021.78,1.85059e-06
5021.95,1.93293e-06
5022.11,1.99801e-06
5022.28,1.93254e-06
5022.45,1.92854e-06
5022.62,2.04666e-06
5022.79,2.05159e-06
5022.96,1.97552e-06
5023.12,2.03988e-06
5023.29,2.16152e-06
5023.46,2.1395e-06
5023.63,2.1036e-06
5023.8,2.21813e-06
5023.97,2.27121e-06
5024.13,2.18516e-06
5024.3,2.19436e-06
5024.47,2.31712e-06
5024.64,2.32262e-06
5024.81,2.26201e-06
5024.97,2.36332e-06
5025.14,2.48686e-06
5025.31,2.44024e-06
5025.48,2.43036e-06
5025.65,2.54512e-06
5025.82,2.57828e-06
5025.98,2.46968e-06
5026.15,2.46965e-06
5026.32,2.55784e-06
5026.49,2.50093e-06
5026.66,2.38452e-06
5026.83,2.40498e-06
5026.99,2.42332e-06
5027.16,2.30852e-06
5027.33,2.24322e-06
5027.5,2.30831e-06
5027.67,2.29441e-06
5027.83,2.17169e-06
5028,2.17678e-06
5028.17,2.22075e-06
5028.34,2.13812e-06
5028.51,2.03208e-06
5028.68,2.08504e-06
5028.84,2.12602e-06
5029.01,2.05961e-06
5029.18,2.08082e-06
5029.35,2.19466e-06
5029.52,2.20288e-06
5029.69,2.16843e-06
5029.85,2.26072e-06
5030.02,2.36646e-06
5030.19,2.34079e-06
5030.36,2.33695e-06
5030.53,2.45523e-06
5030.69,2.49803e-06
5030.86,2.45526e-06
5031.03,2.50109e-06
5031.2,2.61291e-06
5031.37,2.59772e-06
5031.54,2.54176e-06
5031.7,2.62906e-06
5031.87,2.71788e-06
5032.04,2.69019e-06
5032.21,2.73069e-06
5032.38,2.88757e-06
5032.55,2.96953e-06
5032.71,2.94882e-06
5032.88,3.03948e-06
5033.05,3.1673e-06
5033.22,3.1545e-06
5033.39,3.11555e-06
5033.55,3.19461e-06
5033.72,3.24335e-06
5033.89,3.16331e-06
5034.06,3.14372e-06
5034.23,3.22336e-06
5034.4,3.19828e-06
5034.56,3.07327e-06
5034.73,3.06254e-06
5034.9,3.07167e-06
5035.07,2.97341e-06
5035.24,2.86997e-06
5035.4,2.9058e-06
5035.57,2.89238e-06
5035.74,2.76973e-06
5035.91,2.73627e-06
5036.08,2.78938e-06
5036.25,2.77454e-06
5036.41,2.73174e-06
5036.58,2.81686e-06
5036.75,2.8924e-06
5036.92,2.8548e-06
5037.09,2.83217e-06
5037.26,2.90486e-06
5037.42,2.90602e-06
5037.59,2.82893e-06
5037.76,2.82698e-06
5037.93,2.87468e-06
5038.1,2.823e-06
5038.26,2.72997e-06
5038.43,2.74925e-06
5038.6,2.76527e-06
5038.77,2.6859e-06
5038.94,2.61988e-06
5039.11,2.61091e-06
5039.27,2.54524e-06
5039.44,2.42294e-06
5039.61,2.40846e-06
5039.78,2.4401e-06
5039.95,2.39366e-06
5040.12,2.36239e-06
5040.28,2.42977e-06
5040.45,2.48042e-06
5040.62,2.4534e-06
5040.79,2.46951e-06
5040.96,2.54348e-06
5041.12,2.55678e-06
5041.29,2.55843e-06
5041.46,2.63805e-06
5041.63,2.72285e-06
5041.8,2.73352e-06
5041.97,2.73786e-06
5042.13,2.8095e-06
5042.3,2.8399e-06
5042.47,2.82185e-06
5042.64,2.84772e-06
5042.81,2.92569e-06
5042.98,2.94148e-06
5043.14,2.92327e-06
5043.31,2.97056e-06
5043.48,3.03742e-06
5043.65,3.0172e-06
5043.82,3.00653e-06
5043.98,3.07538e-06
5044.15,3.10608e-06
5044.32,3.06234e-06
5044.49,3.059e-06
5044.66,3.12123e-06
5044.83,3.08918e-06
5044.99,3.05558e-06
5045.16,3.12997e-06
5045.33,3.2076e-06
5045.5,3.18535e-06
5045.67,3.21739e-06
5045.84,3.33669e-06
5046,3.37887e-06
5046.17,3.375e-06
5046.34,3.48829e-06
5046.51,3.62441e-06
5046.68,3.65651e-06
5046.84,3.73088e-06
5047.01,3.89838e-06
5047.18,4.01951e-06
5047.35,4.06562e-06
5047.52,4.21103e-06
5047.69,4.38844e-06
5047.85,4.46339e-06
5048.02,4.54188e-06
5048.19,4.69589e-06
5048.36,4.81315e-06
5048.53,4.81732e-06
5048.69,4.81904e-06
5048.86,4.76917e-06
5049.03,4.48959e-06
5049.2,4.03417e-06
5049.37,3.56143e-06
5049.54,3.14007e-06
5049.7,2.90142e-06
5049.87,3.25296e-06
5050.04,4.18594e-06
5050.21,5.4065e-06
5050.38,6.80297e-06
5050.55,8.24429e-06
5050.71,9.52162e-06
5050.88,1.05978e-05
5051.05,1.16385e-05
5051.22,1.27777e-05
5051.39,1.40272e-05
5051.55,1.54108e-05
5051.72,1.69764e-05
5051.89,1.86492e-05
5052.06,2.03915e-05
5052.23,2.22574e-05
5052.4,2.42301e-05
5052.56,2.6108e-05
5052.73,2.76763e-05
5052.9,2.89166e-05
5053.07,2.98753e-05
5053.24,3.05978e-05
5053.41,3.11758e-05
5053.57,3.1685e-05
5053.74,3.20887e-05
5053.91,3.229e-05
5054.08,3.23105e-05
5054.25,3.2244e-05
5054.41,3.21354e-05
5054.58,3.19879e-05
5054.75,3.1793e-05
5054.92,3.15005e-05
5055.09,3.1082e-05
5055.26,3.0568e-05
5055.42,2.99833e-05
5055.59,2.93695e-05
5055.76,2.87455e-05
5055.93,2.81115e-05
5056.1,2.7432e-05
5056.27,2.67448e-05
5056.43,2.6101e-05
5056.6,2.54356e-05
5056.77,2.4745e-05
5056.94,2.40712e-05
5057.11,2.34114e-05
5057.27,2.2701e-05
